name,address,neighborhood,status,size,price,product,pre_ground,menu_url,source_note
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,100,Seed & Strain Red Bullz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,100,Seed & Strain Wedding Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,100,Seed & Strain KY Jealousy,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120.25,CAM 14g – Bubba’s Girl,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120.25,CAM 14g – Papaya Juice,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120.25,CAM 14g – Permanent Marker,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal 14g Flower – Cosmic OG,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75.25,Old Pal 14g Flower – Jack Punch,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal 14g Flower – Sunburst,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120.25,CAM Bruntz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120.25,CAM Guava Gelato OG,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,100,Dank | Flower | Gushers,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal 14g Flower – Phantom OG,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal 14g Flower – Lemon Snap,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75,Old Pal 14g Flower – Blue Voltage,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER 14G FLOWER – Grape Gas,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,115.75,NNC 14g Flower – Gelato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,115.75,NNC 14g Flower – Banana Belts,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,115.75,NNC 14g Flower – Bubblegum Runtz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75.75,Old Pal 14g Flower – Larry OG,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,75.75,Old Pal 14g Flower – Sour Diesel,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,90,Old Pal,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130.25,MATTER 14G FLOWER – Scotties Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER 14G FLOWER – Dosi Kush,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120,LivWell 14g Flower – Strawberry Crux,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,120,MATTER 14G FLOWER – Apple Fritter,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER 14G FLOWER – Roasted Garlic Margy,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,100,MATTER – Crescendo Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER – ZOAP,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER – Purple Mandarin Punch,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER – Orange Cookies,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,MATTER – Mac N Jack,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,130,SHINE – Jahspresso,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/2 oz,112,LOBO Triangle Mints 14g Bag,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,60.75,Bouket – Small Bud,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,55,Plantwerks Red Bullz Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,60,Bouket 7g – Honeymoon Diesel,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85,CAM 7g – Lemon Cherry Gelato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85.25,Rythm 7g Flower – Permanent Marker,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85.25,Rythm 7g Flower – Sour Diesel,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85,Rythm 7g Flower – Animal Face,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,60,Untitled | GH Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,111,Heavy Hitters 7g Flower – Trainwreck (S),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,110.75,Heavy Hitters 7g Flower – Gumbo (I),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,110.75,Heavy Hitters 7g Flower – Tropicana Cookies (H),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85.25,CAM 7g – Permanent Marker,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,85,CAM 7g – Papaya Juice,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,70,Rythm (Popcorn) 7g – Jacks Delight (SH),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,70,Rythm (Popcorn) 7g – Black Maple (IH),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,80,Platinum Reserve | Flower 7g – Jack Herer,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,80,Platinum Reserve | Flower 7g – Strawberry Cough,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,80.25,Platinum Reserve | Flower 7g – Sherblato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,80.25,Platinum Reserve | Flower 7g – Headband,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,71.25,1937 7g Flower – Black Cherry Gelato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,86.25,1937 7g Flower – Peanut Butter Cookies,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,86.25,1937 7g Flower – GlueChee,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,70.75,Untitled | GH Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,70,Untitled | GH Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,61,Untitled | GH Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,40,Untitled | GH Smalls,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,90.75,Dank,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,70,Florist Farms 7g Jar – Ruby Violet,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,96.75,"Florist Farms |Flower Jar, 7g | Do Si Do",false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,90,Dank,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,88,RYTHM Durban Z,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,88,RYTHM Cereal Milk,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,88,RYTHM Animal Face,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,90,RYTHM – L’Orange,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/4 oz,90,RYTHM – Apple Cobbler,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,50.75,Hurley Grown Flower- Apple Tartz-,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,50.75,Hurley Grown Flower- CroMag –,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Bouket Cap Junky,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Bouket Lemon Diesel,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Edie Parker Early Bird – Large Bud,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Edie Parker – Large Bud,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,1937 – Large Bud,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Knack Black Permanent Cake Jar,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Knack Black Cherry Gelato Jar,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Adirondack Flowers Grape Falls Diesel Jar,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Adirondack Flowers Mellon Collie Jar,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Electraleaf Red Velvet,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Electraleaf Passion Fruit,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Electraleaf London Pound Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,53.25,Rolling Green,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,36.75,Hashtag Honey – Blue Dream,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,36.75,Hashtag Honey – Cream Smoothie,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,36.75,Hashtag Honey – Glitter Bomb,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,Hurley Grown Jelly Cakes-,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,Hurley Grown Black Runtz-,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,Hurley Grown Purple Cream,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,Hurley Grown G41,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.25,CAM Sharklotti,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.25,CAM Lemon Cherry Gelato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.25,CAM Devil Driver,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.25,CAM Bruntz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,1937,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30.75,1937 – Mixed Bud,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Juniper Jill Empire State Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Juniper Jill Dante’s Inferno,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Juniper Jill Donut Voodoo,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Juniper Jill Halle Berry,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,38.75,Kings & Queens 3.5g – Hellcat #15,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,38.75,Kings & Queens 3.5g – Garlic Budder,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,40.5,Golden Garden Flower Melted Strawberry’s,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,40.5,Golden Garden Flower Project Lato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,40.5,Golden Garden Flower Dante’s Inferno,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,ElectraLeaf Marshmallow OG,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,ElectraLeaf Gelato 41,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,ElectraLeaf Biscotti,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.5,Bodega Boyz Lemon Cherry Gelato,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,54,Rolling Green,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Seed & Strain Red Bullz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Seed & Strain Slurricane #3,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45.75,Seed & Strain Wedding Cake,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,38.75,Kings & Queens Tropicana Cherry,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,38,Kings & Queens Grape Mochi,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,ElectraLeaf White Runtz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Kings & Queens Znacks,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,Kings & Queens Gary Payton,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,33,1937 Zourz,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,32,Urban Xtract,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,ElectraLeaf Coco Pina 3.5g (S),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,45,ElectraLeaf Cream Smoothie 3.5g (H),false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,41.75,Golden Garden 3.5g – Jealousy,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30,Florist Farms| Flower Jar 3.5g – Tropical Cookies,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
Blue Forest Farms,122 E 25th St,Gramercy,ok,1/8 oz,30,Florist Farms| Flower Jar 3.5g – Black Scotti,false,https://shop.blueforestfarmsdispensary.com/shop-cannabis-flower/,Custom WordPress/WooCommerce shop – flower category page
